actual_rating,predicted_rating,explanation,is_valid_json,error,review_text,latency_sec
3,5.0,"The review is overwhelmingly positive, using phrases like ""really good,"" ""pretty authentic,"" and ""has it down"" for the rice and beans. The reviewer also praises the excellent value for money (""can't beat all that food for $5!"") and the ""good salsa bar,"" with no actual negative feedback, indicating a highly satisfying experience.",True,,This is just like Filiberto's. Fast-food mexican food. It's really good and taste pretty authentic t...,4.458271026611328
3,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The reviewer expresses strong and repeated negative sentiment about the breaded wings, stating they ""can\'t stand"" them and ""can\'t deal with the breading"". While the sauces were good, this major negative for the primary item consumed heavily influences the rating. The positive mention of Roast Beef on Kimmelweck is noted as a \'redeemer\' but was not tried, thus not directly improving the personal experience.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","Wings in Buffalo aren't usually breaded. I can't stand breaded Buffalo wings. The sauces were good, ...",5.3799729347229
3,3.0,"The review explicitly states the food is ""not that great but not terrible,"" indicating an average experience. It highlights the typical limitations of airport food choices and describes the place as a basic kiosk, suitable only if one is in a rush, suggesting it meets basic needs without exceeding expectations.",True,,Well....it is what you can expect from airport food.  Not that great but not terrible.  All I wanted...,3.9882190227508545
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review is overwhelmingly positive, using phrases like ""Great Concept!"", ""love this place"", ""multitude of things to do"", ""pretty amazing"", ""kids are being ACTIVE"", ""worth the money"", ""great value"", ""fun"", and a ""definite two thumbs up"". While it notes minor negatives regarding crowding at peak times and some staff responsiveness, these are significantly outweighed by the strong endorsement of the facility\'s offerings and overall enjoyment for children.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","Great Concept!

My girls love this place. You have to really learn the schedule when the place is re...",5.731770753860474
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review is overwhelmingly positive, using strong phrases such as ""absolutely nailed,"" ""spectacle,"" ""genius stuff,"" and ""killer Sunday brunch."" The detailed description of the unique atmosphere and enjoyable brunch experience reflects deep satisfaction. Any minor potential negative (like opening late) is immediately reframed positively, indicating an exceptionally high opinion of the establishment.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","Man, if these guys were trying to replicate a gringo bar in Mexico down to every last detail, then t...",4.949378967285156
4,5.0,"The review is overwhelmingly positive, using words like ""delightful,"" ""helpful, courteous and efficient"" for service, and praising the food (""Great size,"" ""definitely filling,"" ""fresh and tasty""). There are no negative points, and the reviewer explicitly states, ""I look forward to coming back and trying other items here,"" indicating a highly satisfying experience.",True,,"Lame joke alert :
Okay, I think I have switched over to Switch , I am finally making a switch to Swi...",3.486992835998535
4,5.0,"The review is overwhelmingly positive, highlighting 'loved' location and atmosphere, 'delicious' food, 'nice' drink selection, and 'very polite service'. While minor timing issues with service were noted, they do not overshadow the extensive positive aspects, and the reviewer explicitly states they 'would recommend this to anyone', indicating an exceptional experience.",True,,Loved the location at atmosphere of this place!  Had a very nice business dinner here last night.  W...,5.563884019851685
4,5.0,"The review uses overwhelmingly positive language like 'so much fun!', 'very patient', 'helpful', 'perfectly safe', 'very good time', and 'amazing workout'. Although there's one minor operational complaint about crowded beginner walls, it's clearly outweighed by the numerous strong positives about the experience and staff, leading to a 5-star rating.",True,,"This was a brand new experience for me, but so much fun!  The staff was very patient and helpful, an...",4.138485908508301
4,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}","I love Macy's! My mom & I can spend some serious dough here on just a few tops, but it's so worth it...",2.348367929458618
4,,,False,"API error: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'The model is overloaded. Please try again later.', 'status': 'UNAVAILABLE'}}",I only go to ihop for pancakes because I don't really like anything else on the menu. Ordered chocol...,1.9424989223480225
4,5.0,"The review uses consistently strong positive language like ""Very good"", ""really tasty"", ""biggest pluses"", ""nice and crispy"", and ""real show stealer"" with no negative points or criticisms, indicating an exceptional dining experience. The detailed praise for specific items like hash browns and homemade jam reinforces a highly positive sentiment.",True,,Very good traditional breakfast spot. I stopped in just as they opened during the week to make sure ...,3.07609486579895
4,5.0,"The review is overwhelmingly positive, using highly enthusiastic language for almost every aspect including the pizza, salads, lasagna, bread, iced tea, cannolis, and service. The reviewer has visited multiple times and explicitly states they will frequent the place, indicating exceptional satisfaction with no negative feedback.",True,,My daughter and I sort of stumbled on this place a couple of weeks ago.  We were at the Ulta just ar...,4.160369157791138
4,4.0,"The review uses positive terms like ""pretty good"" and ""Taste was good"". The comparison to a significantly worse prior experience highlights a positive overall impression, despite the reviewer's admitted lack of expertise in Indian cuisine.",True,,It was pretty good. But I dont know much about Indian food. It was better than the only other place ...,4.323400020599365
4,5.0,"The review uses consistently positive language such as ""events"", ""pretty nice"" for the theater, ""like"" for a restaurant, and calls it a ""nice mall to just wander and shop, and eat and drink, and enjoy whatever is going on."" It highlights unique and enjoyable features without any negative remarks, indicating a highly satisfactory experience.",True,,"This is an open-air mall.  Unlike most malls which are totally enclosed, this mall is outdoors.  In ...",3.3274099826812744
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review highlights exceptionally positive aspects of the food, describing it as ""amazing,"" ""full of flavor,"" ""healthy,"" and ""delicious."" This would typically warrant a 5-star rating. However, the overall experience is significantly dampened by major comfort issues: the restaurant is ""very loud"" and the chairs are described as ""too small"" and ""uncomfortable to stay very long,"" indicating a notable negative impact on the dining environment that prevents a perfect score.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","The food here is amazing! So full of flavor, not fat. Healthy, and delicious!  Prices in the 10 rang...",7.6141698360443115
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review uses consistently enthusiastic and positive language throughout, describing the experience as ""exotic,"" ""fantastic,"" and the overall place as ""excellent."" There are no negative comments, only strong encouragement and praise for the food, ambiance, and unique dining journey. The reviewer explicitly states, ""You will not be disappointed."" This overwhelmingly positive sentiment warrants a 5-star rating.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","For a taste of the exotic, the allure of eating without utensils, and a journey to Ethiopia...Lalibe...",6.720361948013306
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review uses strong positive language like ""flown in DAILY"" for seafood, indicating high quality, and mentions ordering items ""again,"" suggesting satisfaction and consistency. The concluding statement ""Had a great night!"" explicitly conveys a very positive experience. While it notes the place was ""busy"" and servers were ""squeezing by,"" these are minor observations overshadowed by the overwhelmingly positive sentiment, humor about the cost, and excellent food.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","This place is busy, had live music in the bar, and the servers were trying to squeeze by.  The seafo...",5.212676048278809
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': ""The reviewer initially disliked the 50s retro theme but found the place 'cuteness'. Staff interactions were exceptionally positive and accommodating, offering water for dogs and extra fries. While specific food items (fries, grilled cheese) were 'not the best', the food was praised for its 'nice home-made quality', 'high-quality ingredients', being 'inexpensive', and served quickly. The strong positive aspects, especially service and overall value, outweigh the minor food critiques."", 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",I can't stand 50's retro but this place is the cuteness. Well...I haven't technically been inside. N...,5.86388087272644
4,5.0,"The review uses consistently enthusiastic and positive language such as ""super cute"", ""delicious menu"", ""love"", ""great place"", ""amazing"", and ""YUM!"". It highlights multiple positive aspects including food, value, simplicity, and ambiance without any negative feedback.",True,,This is a super cute restaurant with a simple yet delicious menu. They stick to basics which I love....,3.336332082748413
4,5.0,"The review uses strong positive language such as ""really nice"" and highlights ""outstanding service"" from the staff. It praises multiple aspects including food, retro-style rooms, poolside atmosphere, and dining options, with no negatives mentioned. The reviewer's intent to ""definitely keep the Valley Ho in mind"" for future events signifies complete satisfaction.",True,,I recently stayed at the Valley Ho for a conference being held on-site. My experience was really nic...,3.7088780403137207
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review highlights strong positives like ""really good"" frozen yogurt, ""rich and creamy"" flavor, and ""wide array of toppings,"" explicitly stating it\'s ""very yummy and worth trying."" However, the reviewer notes a significant negative regarding the high price and small portion size, calling it ""a bit pricey."" The positive aspects of taste and experience outweigh the pricing concern, indicating a highly positive experience with a notable drawback.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",I tried this place on a recommendation of a friend. Their frozen yogurt is really good. The peanut b...,5.448323011398315
4,5.0,"The review is overwhelmingly positive, using words like 'great', 'deal', 'good customer service', 'lovely', and 'perfect'. The reviewer highlights excellent service (receiving a new sunglass case) and expresses extreme satisfaction with the product, even envisioning future use in Paris. There are absolutely no negative points mentioned.",True,,Bought a great pair of their 'eddie' ballet flats here on sale...deal. This store gives good...custo...,3.9514989852905273
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review is overwhelmingly positive, highlighting ""Great shopping,"" ""Even better people watching,"" ""impeccably clean,"" ""very inviting,"" and ""fun to shop."" The reviewer expresses love for specific stores and dining options, with the only slight negative (""very pricey"") immediately offset by ""damn good slab of steak."" The sentiment is consistently enthusiastic, indicating an exceptional experience.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","Great shopping. Even better people watching! Here you can shop stores ranging from H&M and Pac Sun, ...",3.8078958988189697
4,5.0,"The review is overwhelmingly positive, highlighting the sundae as ""probably one of the best I have ever had"" and strongly recommending it. The service is also praised as ""friendly and helpful."" There are no negative aspects mentioned whatsoever, indicating an excellent experience.",True,,Stop by today for California Burger and I also their chocolate brownie delight sundae.  It is probab...,3.9935107231140137
4,5.0,"The review uses consistently strong positive language like ""fave,"" ""delicious,"" ""solid,"" and ""perfect"" for both food and drinks. The phrase ""settle for nothing less"" is a powerful endorsement. There are no negative comments or areas of dissatisfaction mentioned, indicating an overwhelmingly excellent experience.",True,,"Okay before I get into the drinks, I'll start with the food.  My fave is the peppered turkey avocado...",4.000741243362427
4,5.0,"The review expresses overwhelmingly positive sentiment, highlighting frequent visits and calling the bruschetta 'the best in town'. While minor issues with some salads and cheese plates are mentioned, they are infrequent and heavily outweighed by strong praise for the evolving wine selection and overall experience. The consistent patronage underscores high satisfaction.",True,,I'm embarrassed at the number of times I've eaten here since it opened.  i used to live half a mile ...,3.7742650508880615
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': ""The reviewer initially had low expectations due to a negative experience at a different location but describes an overwhelmingly positive experience at the new San Tan Mall Keg. They praise the 'excellent and very helpful' waitstaff, 'really great choices' on the menu, 'very nice and clean' bar, 'pretty awesome' patio, and state the 'food is far better' than a competitor. Multiple visits and the clear intent to return reinforce a top-tier rating."", 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","I will have to admit that I was not a huge fan of the Keg, as I have been to the Chandler Mall locat...",4.416296005249023
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review uses consistently strong positive language such as ""great experience every time,"" ""very accommodating,"" ""beautiful view,"" ""very helpful and attentive"" servers, and unique desserts that ""really cap off the dinners."" The only slight critique about sides not being ""very inventive"" is minor and does not detract from the overwhelmingly positive overall sentiment and consistent high satisfaction.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",A great experience every time we make it here.  Where else can you slide into the dining room?  We a...,4.087626934051514
4,5.0,"The review uses consistently enthusiastic and superlative language throughout, such as ""love this place,"" ""best customer service skills I have ever seen,"" ""amazing memory,"" ""most creative approaches,"" ""never had a bad experience,"" ""brilliant,"" ""amazing addition,"" and ""BEST California rolls."" There are absolutely no negative comments or even minor criticisms, indicating an exceptional experience.",True,,"I love this place. What can I say? 

Richard Cho not only has some of the best customer service skil...",4.1321868896484375
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review is overwhelmingly positive, utilizing enthusiastic language such as ""one of the best restaurants,"" ""great service,"" ""really, REALLY appreciate it,"" ""Award Winning Gyro,"" ""delicious,"" ""extremely affordable,"" and ""pleasant dining experiences."" The reviewer expresses deep appreciation and loyalty, concluding with ""I shall forever cherish thee!!"", indicating complete satisfaction with no negative points whatsoever.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","In my opinion, this is one of the best restaurants on and/or near Baseline Rd in Tempe.

Their servi...",5.072901964187622
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review uses overwhelmingly positive and enthusiastic language such as ""fantastic,"" ""top notch,"" ""exquisite,"" ""most gorgeous,"" and ""Wow"" to describe various aspects like quality, selection, vibe, baked goods, and drinks. Although the reviewer identifies as a \'value sorta guy\' and notes paying \'top dollar,\' they explicitly state that the quality received fully justifies the price, turning what could be a negative into a positive. The overall sentiment is extremely strong and highly recommendatory.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","I'm a value sorta guy...considering that, I should HATE this place on paper, but the quality, select...",4.404896020889282
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review contains overwhelmingly positive language, praising the happy hour, service, and customizability. While the burger patty crumbled, the reviewer explicitly states, ""No matter, as it was still a wonderful meal,"" and highlights specific elements like bacon, chipotle mayo, and fries. The ""negatives"" about limited happy hour selections are framed humorously as a desire for more good things to try, implying a very positive overall experience and strong intent to return. The minor issue is completely overshadowed by strong satisfaction.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","Happy hour was hopping today, unlike last week.  Bartender Ryan wasn't there, but no worries, as Ste...",4.94237208366394
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review is overwhelmingly positive, highlighting ""better than average"" food, ""generous portions"", and ""fast and friendly"" service. Specific dishes like the made-from-scratch sausage gravy and pancakes receive high praise, described as ""delicious"" and ""perfectly cooked"". The complete lack of negatives and the closing statement ""sure bet for breakfast"" indicate exceptional satisfaction and strong intent to return, warranting a 5-star rating.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","We ate here for the first time this morning.  The food was better than average, the portions were ge...",3.9634480476379395
4,5.0,"The review uses consistently strong positive language such as ""really great atmosphere"", ""terrific menu"", ""great beer selection"", ""soooo good"" for food, ""beer was cold and the food was hot"", ""server was nice"", and ""bathrooms were clean"". There are absolutely no negative comments or even neutral points raised, indicating an overwhelmingly positive experience across all aspects mentioned.",True,,Blue 32 has a really great atmosphere and terrific menu.  The menu has everything from soup and sala...,3.379193067550659
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review is overwhelmingly positive, with the reviewer stating they ""enjoyed it"" and highlighting numerous pros: excellent accessibility, well-priced drinks, friendly bartenders, good music, fabulous drag queens, and no cover. The only \'con\' was the lack of a crowd on a Saturday, which led to disappointment but was framed as a timing issue. The strong desire and plan to return on a different, busier night indicate an exceptionally positive overall experience and high satisfaction.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",Me and my best friend wanted to check this place out. We both enjoyed it. Here are my pros and cons:...,11.585133075714111
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review highlights significant negatives initially, including a dirty plate and overdone tuna. However, it culminates in extremely strong praise for the dessert, which the reviewer calls the best ever, and also praises the wine selection. The overall sentiment concludes with a strong desire to return, indicating that the exceptional elements largely overshadowed the initial flaws, making it a highly positive experience despite the issues.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","When one course of a meal is so significantly better than the rest of it, it's hard to write a balan...",5.009469985961914
4,4.0,"The review uses very positive language and highlights numerous excellent features such as ample room, convenient waste disposal, and water stations, indicating a highly positive experience. The only negative mentioned is the muddy ground, which is presented as a manageable ""downside"" rather than a major flaw, making a 4-star rating appropriate.",True,,This is a great dog park to have in the area.  It has a ton of room for the big dogs to run around a...,4.050234079360962
4,4.0,"The reviewer explicitly states 'Heritage Square gets my 4 stars' at the end of the review. The sentiment is overwhelmingly positive, highlighting 'awesome things happening' and 'alot of fun' during two separate events with free food, drinks, and entertainment. There was a minor note about 'no free drinks' at one event, but this did not diminish the overall positive experience.",True,,i've lived in the downtown area for like 85% of my life and have only ventured into the heritage squ...,3.919029951095581
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': ""The review features strong positive language for multiple items like the spring roll ('amazing'), crab ('great'), and coconut juice ('delightful'). While the pho was described as 'good' but 'not great' and the egg roll was a minor disappointment, the overall experience was positive enough for the reviewer to state, 'I would go back again for sure.' This indicates a very good experience despite minor critiques."", 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","I went to Khai Hoan yesterday and ordered the rare beef pho.  Now, this is the first time I have had...",5.93952202796936
4,5.0,"The review uses consistently strong positive language like ""great"" for service, ""delicious"" for food, ""much appreciated"" for BYOB, and ""very accommodating"" for staff, with a positive emoticon, indicating an overwhelmingly positive experience without any negatives mentioned.",True,,"My husband and one year old son dined here on a Saturday night. Service was great, food was deliciou...",3.270750045776367
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review uses overwhelmingly positive language like ""love"", ""top seafood plates"", ""Happy hour is good"", ""drinks aren\'t expensive"", ""love the quality of salmon"", and highlights the ""BEST part"" being late-night food service. While service is described as ""hit and miss"", a specific negative instance was promptly resolved, mitigating its impact. The strong positives for food, value, and availability clearly point to an excellent experience.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",I love that this place has top seafood plates and choices. The services is hit and miss but once i w...,3.1664111614227295
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review is overwhelmingly positive, highlighting ""modest, cute, stylish"" clothes at an ""affordable price."" The reviewer appreciates not being ""bugged by a salesperson"" and loves the ""great display of accent jewelry,"" consistently leaving with purchases. The minor critique (""a bit plain"") is minimal compared to the numerous strong recommendations and positive experiences, indicating high satisfaction.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","If you work in an office and have to dress business casual, NY & Co is your place to shop. Some of t...",5.566861152648926
4,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review expresses overwhelmingly positive sentiment using phrases like ""in love with the carnitas burrito,"" ""employees are so nice and make some damn good food,"" and ""regular burritos are the bomb diggity,"" leading to frequent returns. However, the reviewer explicitly states they deducted a star because ""the breakfast burrito was just a-okay,"" preferring to get it elsewhere. This slight disappointment prevents a perfect 5-star rating despite the high praise for most other items and the overall experience.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","Oh dang! This place is GOOD. I am in love with the carnitas burrito, and the employees are so nice a...",3.5440351963043213
5,5.0,"The review uses consistently enthusiastic and strong positive language such as ""great news"" and ""GREAT"" to express delight and high satisfaction with the special offer, with no negative feedback mentioned.",True,,Even more great news....on Tuesdays there is a special of 35c per ounce. Not that I needed another i...,2.960301160812378
5,5.0,"The review uses overwhelmingly positive language like ""Beautiful hotel"", ""great rooms"", ""best views"", and directly compares service to a ""Ritz Carlton"". The phrases ""understated and clean feeling, yet still over the top luxurious"" indicate an exceptional experience without any negatives. This combination strongly points to a top-tier, flawless rating.",True,,"Beautiful hotel, great rooms, best views out of the resorts in the immediate area.  Service is compa...",3.451359987258911
5,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review expresses extremely strong positive sentiment using phrases like ""Love this place!"", ""delicious (and HUGE)"", ""great deal"", ""always fast and good"", and ""great"" for loyalty programs. It mentions multiple benefits including taste, value, service, and community support, with absolutely no negative feedback. The statement ""It\'s basically the only place I go to for pizza nowadays"" solidifies a perfect rating.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",Love this place!  Their slices are delicious (and HUGE) and a great deal.  Service is always fast an...,3.313460111618042
5,5.0,"The review expresses overwhelmingly positive sentiment, describing the food and experience with strong praise like ""DAMN they're good"" and ""one of the best things I've tasted anywhere"". The reviewer's willingness to drive from San Diego specifically for this restaurant further reinforces its exceptional quality and high recommendation.",True,,"After spending a combined seven years as a graduate student at ASU, imagine my dissapointment when I...",3.7768020629882812
5,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review expresses overwhelming enthusiasm and strong positive sentiment throughout, using phrases like ""I love you,"" ""not a single complaint,"" ""really friendly,"" ""great job,"" ""always phenomenal,"" ""awesome job,"" and explicitly states it\'s ""my favorite venue of all time."" The only negative point mentioned is explicitly stated to have ""nothing to do with The Marquee itself."" This indicates a perfect experience with the venue.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","I love you, Marquee Theatre. 

Just last night I saw Dashboard Confessional here and it was packed. ...",3.7999250888824463
5,5.0,"The review uses consistently strong positive language such as ""Amazing,"" ""definitely try,"" ""always try to come here,"" ""very friendly,"" and ""unusually delicious."" There are no negative points mentioned, indicating exceptionally high satisfaction and loyalty.",True,,Amazing greek food! Definitely try the greek fries!  I always try to come here every time I am in Ph...,3.5778770446777344
5,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review highlights consistently good food (""great"" panini, ""still good"" meal), good beer, and a ""cool little funky place"" atmosphere. The convenience of being open late is emphasized as ""perfect."" Although the reviewer experienced a ""horrible band"" causing ""sharp pains"" during one visit, they explicitly stated ""the meal was still good and I liked it,"" indicating that this significant negative didn\'t ruin the overall positive sentiment towards the establishment.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]","I've been here a couple of times.  The first time was on first fridays.  I expected it to be packed,...",5.84850287437439
5,5.0,"The reviewer explicitly states an internal rating of 4.5 and actively rounds up, showing strong satisfaction. The review highlights consistent positive experiences, including the owner's presence, hot food, 'spot on' prices and quality, and 'great customer service'. The strong recommendation to 'skip Sonic and DQ' reinforces an exceptionally positive sentiment, with no discernible negatives.",True,,"I'd give it about a 4.5, but I like rounding up for local businesses!  The owner has been in there e...",6.415111303329468
5,5.0,"The review uses overwhelmingly positive language throughout, describing the place as a ""hidden gem"" with ""amazing"" and ""delicious"" food, ""good sized portions,"" ""friendly & laid back"" staff, and ""VERY reasonable"" prices. There are no negative comments, and the reviewer explicitly states, ""A well deserved five stars!""",True,,"Came here with a bunch of the crew from work during lunch, and wow! This hidden gem on the corner of...",3.1964218616485596
5,5.0,"The review uses extremely strong positive language such as ""all-star,"" ""great service,"" and ""great tasting ice cream."" It highlights multiple positive aspects (punctuality, service quality, product taste) and concludes with an enthusiastic recommendation, indicating complete satisfaction with no negatives.",True,,"Mister Softee is an all-star, he showed up on time, provided great service, and has great tasting ic...",2.8322770595550537
5,5.0,"The review is overwhelmingly positive, using strong affirmative language like ""great"" twice, highlighting exceptional service (",True,,This place is great. The first time I went in I didn't have change for the parking meter and they ea...,3.4510247707366943
5,5.0,"The review uses extremely positive language, calling it ""one of my favorite places"" and detailing numerous family-friendly amenities like a large fenced area, volleyball, ping pong, and a sand area for kids, all contributing to a perfect afternoon experience. There are no negative comments whatsoever.",True,,One of my favorite places to go with the kids for lunch.  Bring a small amount of $ - grab yourself ...,2.5887699127197266
5,5.0,"The review expresses exceptionally strong positive sentiment, highlighting fast service, a great stylist, extreme affordability, and a final haircut that was superior to previous, much more expensive experiences, indicating complete satisfaction.",True,,"Fast service, the woman who did my hair was great and it was the cheapest hair cut I've ever gotten....",3.24129319190979
5,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': ""The reviewer expresses strong loyalty and love for the restaurant, calling it a tradition and highlighting multiple 'excellent' dishes and 'best ever' salad. While past minor issues with steak cooking and service are mentioned, they are either resolved or not present on the current visit. The primary negative comment is about other customers' children, not the restaurant's core offerings. The comparison to Mortons further solidifies a superior experience at Ruth Chris, indicating a consistently outstanding overall experience."", 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",We make it a tradition to come here whenever family is in town. So I've probably been here atleast 1...,4.3868727684021
5,5.0,"The review uses unequivocally positive language, stating ""food & service was great!"" and describing the server as ""wonderful!"". The mention of scaring the server is a lighthearted comment about the group, not a critique of the establishment, reinforcing an excellent experience.",True,,A group of us from the IVAA Summit went to Zinburger last night. The food & service was great! I thi...,3.573323965072632
5,5.0,"The review consistently uses highly positive language such as ""excellent,"" ""great,"" and ""loved it"" to describe multiple experiences. Service was outstanding, and while the price was mentioned, it was explicitly stated as ""worth it,"" indicating no detraction from the overall positive sentiment.",True,,We have been here several times and each time has been excellent. Our first time was in Hawaii and w...,3.5218892097473145
5,5.0,"The review uses overwhelmingly positive and enthusiastic language such as ""love this place,"" ""cultural experience,"" ""delights all the senses,"" ""fantastic,"" and ""incredible."" The reviewer expresses a strong desire to return and recommends the place highly, with no actual negative feedback about the establishment itself.",True,,"I love this place!  it's a cultural experience!  I think even if you are Mexican, this place delight...",3.0650360584259033
5,,,False,"Validation/Parsing failed, Error: [{'type': 'string_too_long', 'loc': ('explanation',), 'msg': 'String should have at most 400 characters', 'input': 'The review uses extremely positive language like ""love the place"" and ""Win win."" It highlights significant cost savings (""significantly less dinero"") and a convenient, flexible system (conveyer belt, ordering direct). The only potential concern (sushi on belt too long) is immediately addressed by the restaurant\'s direct order option, which is presented as a positive feature, reinforcing a seamless experience.', 'ctx': {'max_length': 400}, 'url': 'https://errors.pydantic.dev/2.12/v/string_too_long'}]",Came here with the hubs- and we love the place :)  We were able to eat here for significantly less d...,4.977524042129517
